nivel,grupo,indicador,resultado,cv
"dist","150807","desague_red_publica",.875,1.78e-17
"dist","150807","electricidad",1,0
"dist","150807","cocina_lena",.875,1.98e-18
"dist","150810","piso_tierra",.0248352,1.064238
"dist","150810","agua_red_publica",.9327959,.0454594
"dist","150810","desague_red_publica",.9572872,.0402944
"dist","150810","electricidad",.9572872,.0402944
"dist","150810","cocina_lena",.2933391,.1380322
"dist","150811","piso_tierra",.2024795,.3356107
"dist","150811","agua_red_publica",.9606551,.0394213
"dist","150811","desague_red_publica",.7218776,.2276771
"dist","150811","electricidad",1,0
"dist","150811","cocina_lena",.2304915,.6258414
"dist","150812","piso_tierra",.2186102,.2471247
"dist","150812","agua_red_publica",.809772,.0479722
"dist","150812","desague_red_publica",.5367762,.3263498
"dist","150812","electricidad",.9890987,.0110622
"dist","150812","cocina_lena",.4990427,.3306858
"dist","150901","piso_tierra",.3137038,.5146832
"dist","150901","agua_red_publica",1,0
"dist","150901","desague_red_publica",.7405233,.2598941
"dist","150901","electricidad",1,0
"dist","150901","cocina_lena",.5122029,.3959263
"dist","150904","piso_tierra",.875,1.98e-18
"dist","150904","agua_red_publica",1,0
"dist","150904","desague_red_publica",1,0
"dist","150904","electricidad",1,0
"dist","150904","cocina_lena",1,0
"dist","150906","piso_tierra",.4,3.47e-17
"dist","150906","agua_red_publica",1,0
"dist","150906","desague_red_publica",1,0
"dist","150906","electricidad",1,0
"dist","150906","cocina_lena",.2,0
"dist","151001","piso_tierra",.8333333,1.66e-17
"dist","151001","agua_red_publica",1,0
"dist","151001","desague_red_publica",.8333333,1.66e-17
"dist","151001","electricidad",1,0
"dist","151001","cocina_lena",1,0
"dist","151004","piso_tierra",.1666667,8.32e-17
"dist","151004","agua_red_publica",1,0
"dist","151004","desague_red_publica",1,0
"dist","151004","electricidad",1,0
"dist","151004","cocina_lena",1,0
"dist","151008","piso_tierra",.4285714,9.70e-17
"dist","151008","agua_red_publica",.8571429,1.62e-17
"dist","151008","desague_red_publica",.8571429,1.62e-17
"dist","151008","electricidad",1,0
"dist","151008","cocina_lena",.7142857,1.94e-17
"dist","151019","piso_tierra",.75,0
"dist","151019","agua_red_publica",0,
"dist","151019","desague_red_publica",0,
"dist","151019","electricidad",.875,0
"dist","151019","cocina_lena",.75,0
"dist","151020","piso_tierra",.875,1.98e-18
"dist","151020","agua_red_publica",1,0
"dist","151020","desague_red_publica",.875,9.90e-18
"dist","151020","electricidad",1,0
"dist","151020","cocina_lena",1,0
"dist","151023","piso_tierra",.5714286,4.85e-17
"dist","151023","agua_red_publica",.4285714,6.47e-17
"dist","151023","desague_red_publica",.4285714,6.47e-17
"dist","151023","electricidad",.8571429,0
"dist","151023","cocina_lena",.5714286,4.85e-17
"dist","151024","piso_tierra",.75,2.31e-17
"dist","151024","agua_red_publica",1,0
"dist","151024","desague_red_publica",0,
"dist","151024","electricidad",1,0
"dist","151024","cocina_lena",1,0
"dist","151025","piso_tierra",.875,1.78e-17
"dist","151025","agua_red_publica",1,0
"dist","151025","desague_red_publica",.375,0
"dist","151025","electricidad",1,0
"dist","151025","cocina_lena",.25,6.93e-17
"dist","160101","piso_tierra",.2057612,.3082826
"dist","160101","agua_red_publica",.9392897,.0416003
"dist","160101","desague_red_publica",.8624117,.0784748
"dist","160101","electricidad",.9613194,.0391782
"dist","160101","cocina_lena",.1279042,.2940351
"dist","160102","piso_tierra",.3138365,.4224358
"dist","160102","agua_red_publica",0,
"dist","160102","desague_red_publica",0,
"dist","160102","electricidad",1,0
"dist","160102","cocina_lena",.875,1.51e-17
"dist","160103","piso_tierra",.0643887,1.007867
"dist","160103","agua_red_publica",.3699951,.2213087
"dist","160103","desague_red_publica",.2380462,.3002938
"dist","160103","electricidad",.4249314,.2207682
"dist","160103","cocina_lena",.7346814,.1072112
"dist","160104","piso_tierra",.0611912,.6359757
"dist","160104","agua_red_publica",.4856927,.4422016
"dist","160104","desague_red_publica",.1223823,.6359757
"dist","160104","electricidad",.603554,.0895341
"dist","160104","cocina_lena",.9388089,.0414526
"dist","160105","piso_tierra",0,
"dist","160105","agua_red_publica",0,
"dist","160105","desague_red_publica",0,
"dist","160105","electricidad",.3312768,.6692467
"dist","160105","cocina_lena",.9337446,.0474875
"dist","160106","piso_tierra",0,
"dist","160106","agua_red_publica",0,
"dist","160106","desague_red_publica",0,
"dist","160106","electricidad",0,
"dist","160106","cocina_lena",1,0
"dist","160107","piso_tierra",.023155,1.070314
"dist","160107","agua_red_publica",.3821865,.5463267
"dist","160107","desague_red_publica",.2606014,.6883454
"dist","160107","electricidad",.660046,.2334175
"dist","160107","cocina_lena",.9257777,.0408826
"dist","160108","piso_tierra",.0896125,.3842872
"dist","160108","agua_red_publica",.6023035,.175133
"dist","160108","desague_red_publica",.608202,.1911039
"dist","160108","electricidad",.9585319,.0246742
"dist","160108","cocina_lena",.306313,.2407845
"dist","160110","piso_tierra",0,
"dist","160110","agua_red_publica",0,
"dist","160110","desague_red_publica",0,
"dist","160110","electricidad",.0752035,.7967446
"dist","160110","cocina_lena",1,0
"dist","160112","piso_tierra",.178594,.2431772
"dist","160112","agua_red_publica",.7506754,.0652524
"dist","160112","desague_red_publica",.5173715,.1903298
"dist","160112","electricidad",.8666804,.040956
"dist","160112","cocina_lena",.392072,.1687506
"dist","160113","piso_tierra",.236903,.1571336
"dist","160113","agua_red_publica",.7829255,.0947578
"dist","160113","desague_red_publica",.6368341,.1369456
"dist","160113","electricidad",.9934508,.0066874
"dist","160113","cocina_lena",.2476094,.2005763
"dist","160201","piso_tierra",.2839901,.1704849
"dist","160201","agua_red_publica",.8403661,.0923709
"dist","160201","desague_red_publica",.8067639,.1001264
"dist","160201","electricidad",.9692206,.0217359
"dist","160201","cocina_lena",.4362403,.134157
"dist","160202","piso_tierra",.3933131,.243855
"dist","160202","agua_red_publica",.1392854,.8751591
"dist","160202","desague_red_publica",0,
"dist","160202","electricidad",.2000703,.655517
"dist","160202","cocina_lena",1,0
"dist","160205","piso_tierra",.25,9.70e-17
"dist","160205","agua_red_publica",0,
"dist","160205","desague_red_publica",0,
"dist","160205","electricidad",0,
"dist","160205","cocina_lena",1,0
"dist","160206","piso_tierra",.4793062,.3290429
"dist","160206","agua_red_publica",.2723922,1.006076
"dist","160206","desague_red_publica",.3904741,.2191294
"dist","160206","electricidad",.7395513,.2277638
"dist","160206","cocina_lena",.8464622,.0888182
"dist","160210","piso_tierra",.125,0
"dist","160210","agua_red_publica",0,
"dist","160210","desague_red_publica",0,
"dist","160210","electricidad",.5,0
"dist","160210","cocina_lena",1,0
"dist","160211","piso_tierra",.6285715,.1987013
"dist","160211","agua_red_publica",0,
"dist","160211","desague_red_publica",0,
"dist","160211","electricidad",.4321429,.4335301
"dist","160211","cocina_lena",.9392857,.0664856
"dist","160301","piso_tierra",.3936431,.3283338
"dist","160301","agua_red_publica",.4096102,.5358598
"dist","160301","desague_red_publica",.3989655,.2677861
"dist","160301","electricidad",.9073709,.0869843
"dist","160301","cocina_lena",.6204041,.2598079
"dist","160302","piso_tierra",0,
"dist","160302","agua_red_publica",0,
"dist","160302","desague_red_publica",0,
"dist","160302","electricidad",.375,0
"dist","160302","cocina_lena",1,0
"dist","160303","piso_tierra",0,
"dist","160303","agua_red_publica",0,
"dist","160303","desague_red_publica",0,
"dist","160303","electricidad",.125,0
"dist","160303","cocina_lena",1,0
"dist","160304","piso_tierra",.1304336,.6763697
"dist","160304","agua_red_publica",.326084,.6763697
"dist","160304","desague_red_publica",0,
"dist","160304","electricidad",.4565176,.6763697
"dist","160304","cocina_lena",.8695664,.1014544
"dist","160305","piso_tierra",0,
"dist","160305","agua_red_publica",0,
"dist","160305","desague_red_publica",0,
"dist","160305","electricidad",.6214809,.4267934
"dist","160305","cocina_lena",.9175746,.0559649
"dist","160401","piso_tierra",.0827946,.0338454
"dist","160401","agua_red_publica",0,
"dist","160401","desague_red_publica",.1323693,.9673152
"dist","160401","electricidad",.8515231,.1005152
"dist","160401","cocina_lena",.6988993,.2481307
"dist","160402","piso_tierra",.0625,1
"dist","160402","agua_red_publica",.25,1
"dist","160402","desague_red_publica",0,
"dist","160402","electricidad",.0625,1
"dist","160402","cocina_lena",1,0
"dist","160403","piso_tierra",0,
"dist","160403","agua_red_publica",0,
"dist","160403","desague_red_publica",0,
"dist","160403","electricidad",.7142857,1.94e-17
"dist","160403","cocina_lena",1,0
"dist","160404","piso_tierra",0,
"dist","160404","agua_red_publica",.5430751,.0257717
"dist","160404","desague_red_publica",.3631513,.5018993
"dist","160404","electricidad",.8800167,.0376413
"dist","160404","cocina_lena",.7279118,.125745
"dist","160501","piso_tierra",.3725221,.2593814
"dist","160501","agua_red_publica",.2352793,.3748362
"dist","160501","desague_red_publica",.3710166,.3118372
"dist","160501","electricidad",.8562825,.125552
"dist","160501","cocina_lena",.6669824,.1451971
"dist","160503","piso_tierra",0,
"dist","160503","agua_red_publica",0,
"dist","160503","desague_red_publica",0,
"dist","160503","electricidad",.8333333,4.16e-18
"dist","160503","cocina_lena",1,0
"dist","160504","piso_tierra",.25,0
"dist","160504","agua_red_publica",0,
"dist","160504","desague_red_publica",0,
"dist","160504","electricidad",0,
"dist","160504","cocina_lena",1,0
"dist","160505","piso_tierra",.1687833,.1526933
"dist","160505","agua_red_publica",0,
"dist","160505","desague_red_publica",0,
"dist","160505","electricidad",.6751331,.1526933
"dist","160505","cocina_lena",.6497338,.3173247
"dist","160506","piso_tierra",0,
"dist","160506","agua_red_publica",0,
"dist","160506","desague_red_publica",0,
"dist","160506","electricidad",.125,0
"dist","160506","cocina_lena",1,0
"dist","160507","piso_tierra",.1091368,.5368106
"dist","160507","agua_red_publica",.2176385,.7512704
"dist","160507","desague_red_publica",.1243648,.7512704
"dist","160507","electricidad",.8121824,.2382965
"dist","160507","cocina_lena",.8908632,.065763
"dist","160510","piso_tierra",.2,6.93e-17
"dist","160510","agua_red_publica",0,
"dist","160510","desague_red_publica",0,
"dist","160510","electricidad",1,0
"dist","160510","cocina_lena",1,0
"dist","160601","piso_tierra",.0351237,1.01502
"dist","160601","agua_red_publica",.4677894,.310993
"dist","160601","desague_red_publica",.265181,.3689464
"dist","160601","electricidad",.7759103,.1052248
"dist","160601","cocina_lena",.6816201,.1286121
"dist","160603","piso_tierra",0,
"dist","160603","agua_red_publica",.7201507,.0755389
"dist","160603","desague_red_publica",0,
"dist","160603","electricidad",.1203391,1.017115
"dist","160603","cocina_lena",.9197739,.0887165
"dist","160604","piso_tierra",.2119521,.8896589
"dist","160604","agua_red_publica",.947012,.049779
"dist","160604","desague_red_publica",.3145419,.5245546
"dist","160604","electricidad",.6290839,.5245546
"dist","160604","cocina_lena",.6854581,.2407068
"dist","160605","piso_tierra",.158821,.057698
"dist","160605","agua_red_publica",0,
"dist","160605","desague_red_publica",0,
"dist","160605","electricidad",.7376907,.2354483
"dist","160605","cocina_lena",1,0
"dist","160606","piso_tierra",.2386144,.460595
"dist","160606","agua_red_publica",.7053863,.2292684
"dist","160606","desague_red_publica",.1502746,.6462019
"dist","160606","electricidad",.9261012,.0368717
"dist","160606","cocina_lena",.9724483,.0300192
"dist","160701","piso_tierra",.5129809,.1772228
"dist","160701","agua_red_publica",0,
"dist","160701","desague_red_publica",.3866839,.3745441
"dist","160701","electricidad",.5770531,.2183276
"dist","160701","cocina_lena",.8488336,.0788398
"dist","160702","piso_tierra",.6279082,.1989659
"dist","160702","agua_red_publica",0,
"dist","160702","desague_red_publica",0,
"dist","160702","electricidad",.0610459,1.023265
"dist","160702","cocina_lena",1,0
"dist","160703","piso_tierra",.5,0
"dist","160703","agua_red_publica",0,
"dist","160703","desague_red_publica",0,
"dist","160703","electricidad",0,
"dist","160703","cocina_lena",1,0
"dist","160704","piso_tierra",0,
"dist","160704","agua_red_publica",0,
"dist","160704","desague_red_publica",0,
"dist","160704","electricidad",0,
"dist","160704","cocina_lena",.875,1.98e-18
"dist","160705","piso_tierra",0,
"dist","160705","agua_red_publica",0,
"dist","160705","desague_red_publica",0,
"dist","160705","electricidad",.5714286,7.27e-17
"dist","160705","cocina_lena",1,0
"dist","160706","piso_tierra",.0871953,.4277116
"dist","160706","agua_red_publica",0,
"dist","160706","desague_red_publica",0,
"dist","160706","electricidad",.2419502,.986502
"dist","160706","cocina_lena",1,0
"dist","170101","piso_tierra",.0674546,.26196
"dist","170101","agua_red_publica",.946893,.0180133
"dist","170101","desague_red_publica",.4780118,.1742593
"dist","170101","electricidad",.9628096,.0149245
"dist","170101","cocina_lena",.0759253,.2509112
"dist","170102","piso_tierra",.0732666,.4224762
"dist","170102","agua_red_publica",.5667393,.1100611
"dist","170102","desague_red_publica",.4716696,.1940659
"dist","170102","electricidad",.9028825,.0729704
"dist","170102","cocina_lena",.3135101,.2511403
"dist","170103","piso_tierra",.1895415,.1941377
"dist","170103","agua_red_publica",.700461,.0897034
"dist","170103","desague_red_publica",.1394156,.781013
"dist","170103","electricidad",.6896308,.1494354
"dist","170103","cocina_lena",.3515128,.2554774
"dist","170104","piso_tierra",.1699961,.3488096
"dist","170104","agua_red_publica",.7664399,.1012665
"dist","170104","desague_red_publica",.5709495,.2197246
"dist","170104","electricidad",.8468434,.0636497
"dist","170104","cocina_lena",.1558566,.2679902
"dist","170201","piso_tierra",.1376623,1.073258
"dist","170201","agua_red_publica",.6363636,.4886217
"dist","170201","desague_red_publica",.3393939,.6608562
"dist","170201","electricidad",.5515152,.4587422
"dist","170201","cocina_lena",.830303,.1350655
"dist","170202","piso_tierra",0,
"dist","170202","agua_red_publica",0,
"dist","170202","desague_red_publica",0,
"dist","170202","electricidad",.25,5.52e-17
"dist","170202","cocina_lena",1,0
"dist","170203","piso_tierra",.1002459,.9745836
"dist","170203","agua_red_publica",.4009836,.8003027
"dist","170203","desague_red_publica",.1503688,.577295
"dist","170203","electricidad",.9498771,.0553479
"dist","170203","cocina_lena",.0936732,.4549015
"dist","170204","piso_tierra",.0421123,.6592281
"dist","170204","agua_red_publica",.9790251,.0213631
"dist","170204","desague_red_publica",.3653865,.3432635
"dist","170204","electricidad",1,0
"dist","170204","cocina_lena",.2439651,.2324808
"dist","170301","piso_tierra",0,
"dist","170301","agua_red_publica",.625,0
"dist","170301","desague_red_publica",.25,6.91e-17
"dist","170301","electricidad",1,0
"dist","170301","cocina_lena",0,
"dist","170302","piso_tierra",.1057958,.5049083
"dist","170302","agua_red_publica",.7098837,.1418186
"dist","170302","desague_red_publica",.5728368,.1829493
"dist","170302","electricidad",.979317,.0213466
"dist","170302","cocina_lena",.149123,.4313843
"dist","170303","piso_tierra",.1433595,.9964836
"dist","170303","agua_red_publica",.8754395,.1427837
"dist","170303","desague_red_publica",.6510008,.3428744
"dist","170303","electricidad",.9283202,.0769429
"dist","170303","cocina_lena",.2679199,.0666502
"dist","180101","piso_tierra",.0973795,.2227905
"dist","180101","agua_red_publica",.9208513,.0272683
"dist","180101","desague_red_publica",.8843606,.0281764
"dist","180101","electricidad",.9892052,.0092041
"dist","180101","cocina_lena",.1993567,.1366498
"dist","180102","piso_tierra",.6242403,.2328821
"dist","180102","agua_red_publica",.8695462,.1131474
"dist","180102","desague_red_publica",.7435719,.1432579
"dist","180102","electricidad",.7938139,.1793605
"dist","180102","cocina_lena",.881227,.0775976
"dist","180103","piso_tierra",.3052996,.3022565
"dist","180103","agua_red_publica",.924382,.0544514
"dist","180103","desague_red_publica",.5406367,.1551685
"dist","180103","electricidad",.8487641,.1186051
"dist","180103","cocina_lena",.9215543,.0637215
"dist","180104","piso_tierra",0,
"dist","180104","agua_red_publica",.9525453,.0507232
"dist","180104","desague_red_publica",.9101485,.0573487
"dist","180104","electricidad",1,0
"dist","180104","cocina_lena",.327271,.2683835
"dist","180105","piso_tierra",.6784386,.1168498
"dist","180105","agua_red_publica",.9266934,.0503169
"dist","180105","desague_red_publica",.7517452,.0661142
"dist","180105","electricidad",.8408648,.0889404
"dist","180105","cocina_lena",.895757,.0643054
"dist","180106","piso_tierra",.3992991,.3085134
"dist","180106","agua_red_publica",.8028067,.2504814
"dist","180106","desague_red_publica",.5549761,.2092103
"dist","180106","electricidad",1,0
"dist","180106","cocina_lena",.5771427,.2041208
"dist","180201","piso_tierra",.0858454,.6857913
"dist","180201","agua_red_publica",1,0
"dist","180201","desague_red_publica",.6370531,.2244317
"dist","180201","electricidad",1,0
"dist","180201","cocina_lena",.3795169,.088642
"dist","180202","piso_tierra",.75,2.77e-17
"dist","180202","agua_red_publica",.9420506,.046664
"dist","180202","desague_red_publica",.9329494,.0471193
"dist","180202","electricidad",1,0
"dist","180202","cocina_lena",.9329494,.0471193
"dist","180203","piso_tierra",.6666667,0
"dist","180203","agua_red_publica",1,0
"dist","180203","desague_red_publica",1,0
"dist","180203","electricidad",1,0
"dist","180203","cocina_lena",1,0
"dist","180204","piso_tierra",.7293841,.0568416
"dist","180204","agua_red_publica",.7857134,.2356033
"dist","180204","desague_red_publica",.5708515,.2297293
"dist","180204","electricidad",.5494681,.4003053
"dist","180204","cocina_lena",.6821622,.2274537
"dist","180205","piso_tierra",.2581159,.6841516
"dist","180205","agua_red_publica",.8709421,.101379
"dist","180205","desague_red_publica",.3363872,.1874863
"dist","180205","electricidad",.8064131,.1642369
"dist","180205","cocina_lena",.9308903,.0542002
"dist","180206","piso_tierra",1,0
"dist","180206","agua_red_publica",.875,0
"dist","180206","desague_red_publica",.875,0
"dist","180206","electricidad",1,0
"dist","180206","cocina_lena",.875,0
"dist","180207","piso_tierra",.7958801,.1652772
"dist","180207","agua_red_publica",.75,1.67e-17
"dist","180207","desague_red_publica",.69304,.0632676
"dist","180207","electricidad",.68196,.0642955
"dist","180207","cocina_lena",1,0
"dist","180208","piso_tierra",.5751646,.3528506
"dist","180208","agua_red_publica",.9300658,.0872829
"dist","180208","desague_red_publica",.647714,.4073269
"dist","180208","electricidad",.9300658,.0872829
"dist","180208","cocina_lena",.8575165,.0236669
"dist","180209","piso_tierra",0,
"dist","180209","agua_red_publica",.875,0
"dist","180209","desague_red_publica",.875,0
"dist","180209","electricidad",1,0
"dist","180209","cocina_lena",.625,0
"dist","180210","piso_tierra",.1428571,1.94e-16
"dist","180210","agua_red_publica",1,0
"dist","180210","desague_red_publica",.8571429,3.23e-17
"dist","180210","electricidad",.8571429,3.23e-17
"dist","180210","cocina_lena",.7142857,1.94e-17
"dist","180211","piso_tierra",.5833333,.4761905
"dist","180211","agua_red_publica",.75,.4444444
"dist","180211","desague_red_publica",.75,.4444444
"dist","180211","electricidad",.75,.4444444
"dist","180211","cocina_lena",.8333333,.1333333
"dist","180301","piso_tierra",.0170909,.4854236
"dist","180301","agua_red_publica",.9587277,.0256228
"dist","180301","desague_red_publica",.9672017,.0249589
"dist","180301","electricidad",.991832,.0059028
"dist","180301","cocina_lena",.0503259,.2716433
"dist","180303","piso_tierra",0,
"dist","180303","agua_red_publica",1,0
"dist","180303","desague_red_publica",1,0
"dist","180303","electricidad",1,0
"dist","180303","cocina_lena",0,
"dist","190101","piso_tierra",.0393747,.5896868
"dist","190101","agua_red_publica",.8842169,.0587353
"dist","190101","desague_red_publica",.9512476,.0265013
"dist","190101","electricidad",1,0
"dist","190101","cocina_lena",.152121,.2646502
"dist","190102","piso_tierra",.2593679,.2251755
"dist","190102","agua_red_publica",.8508314,.1335633
"dist","190102","desague_red_publica",.7107984,.113592
"dist","190102","electricidad",1,0
"dist","190102","cocina_lena",.6956726,.3641303
"dist","190103","piso_tierra",.3295076,.3524622
"dist","190103","agua_red_publica",1,0
"dist","190103","desague_red_publica",.4763668,.2641183
"dist","190103","electricidad",1,0
"dist","190103","cocina_lena",.8825126,.2193339
"dist","190104","piso_tierra",.1555533,.1983341
"dist","190104","agua_red_publica",.7949097,.0438712
"dist","190104","desague_red_publica",.651571,.0881756
"dist","190104","electricidad",.9267942,.013489
"dist","190104","cocina_lena",.4046262,.0875385
"dist","190105","piso_tierra",.4040618,.4903646
"dist","190105","agua_red_publica",.7238199,.2766778
"dist","190105","desague_red_publica",.667124,.2960662
"dist","190105","electricidad",.930955,.0537794
"dist","190105","cocina_lena",.2809,.2382147
"dist","190106","piso_tierra",.5,0
"dist","190106","agua_red_publica",.5,0
"dist","190106","desague_red_publica",0,
"dist","190106","electricidad",1,0
"dist","190106","cocina_lena",.875,0
"dist","190107","piso_tierra",.1902253,.5697659
"dist","190107","agua_red_publica",.8325146,.1044199
"dist","190107","desague_red_publica",.6982604,.1883603
"dist","190107","electricidad",.9713517,.0305948
"dist","190107","cocina_lena",.6472377,.0737642
"dist","190108","piso_tierra",.2268977,.6641176
"dist","190108","agua_red_publica",.6886883,.0885892
"dist","190108","desague_red_publica",.6595092,.0144401
"dist","190108","electricidad",.9506705,.052146
"dist","190108","cocina_lena",.8503658,.0590831
"dist","190109","piso_tierra",.1501616,.6795461
"dist","190109","agua_red_publica",.7930899,.1578058
"dist","190109","desague_red_publica",.7837225,.145979
"dist","190109","electricidad",.8851244,.1158915
"dist","190109","cocina_lena",.487342,.3129111
"dist","190110","piso_tierra",.3333333,0
"dist","190110","agua_red_publica",1,0
"dist","190110","desague_red_publica",.6666667,0
"dist","190110","electricidad",1,0
"dist","190110","cocina_lena",.5,0
"dist","190111","piso_tierra",.1131374,.7151625
"dist","190111","agua_red_publica",.728679,.2901824
"dist","190111","desague_red_publica",.728679,.2901824
"dist","190111","electricidad",.728679,.2901824
"dist","190111","cocina_lena",.3879907,.4343027
"dist","190112","piso_tierra",0,
"dist","190112","agua_red_publica",.5356019,.0672302
"dist","190112","desague_red_publica",.1424078,1.011424
"dist","190112","electricidad",.9643981,.0373379
"dist","190112","cocina_lena",.4287961,.1679523
"dist","190113","piso_tierra",.0729233,.5998978
"dist","190113","agua_red_publica",.7928386,.0671306
"dist","190113","desague_red_publica",.8096772,.0672281
"dist","190113","electricidad",1,0
"dist","190113","cocina_lena",.3036432,.3341788
"dist","190201","piso_tierra",.2549439,.5055332
"dist","190201","agua_red_publica",.8762085,.0506206
"dist","190201","desague_red_publica",.8179494,.0965163
"dist","190201","electricidad",.9549857,.036455
"dist","190201","cocina_lena",.653835,.3239327
"dist","190202","piso_tierra",.4127164,.345979
"dist","190202","agua_red_publica",.7512446,.1152911
"dist","190202","desague_red_publica",.6138885,.2327943
"dist","190202","electricidad",.836687,.1060501
"dist","190202","cocina_lena",.9405144,.0615403
"dist","190203","piso_tierra",0,
"dist","190203","agua_red_publica",.6666667,0
"dist","190203","desague_red_publica",.5,0
"dist","190203","electricidad",.8333333,1.66e-17
"dist","190203","cocina_lena",.3333333,0
"dist","190204","piso_tierra",.6502641,.6242315
"dist","190204","agua_red_publica",.9300528,.0872887
"dist","190204","desague_red_publica",.712434,.1424396
"dist","190204","electricidad",1,0
"dist","190204","cocina_lena",.9274604,.0656495
"dist","190206","piso_tierra",.5194767,.4601425
"dist","190206","agua_red_publica",.6168702,.3142474
"dist","190206","desague_red_publica",.0915407,.5428648
"dist","190206","electricidad",.935776,.0509124
"dist","190206","cocina_lena",.5639324,.3014397
"dist","190207","piso_tierra",.75,.1111111
"dist","190207","agua_red_publica",1,0
"dist","190207","desague_red_publica",.75,.1111111
"dist","190207","electricidad",.9166667,.0909091
"dist","190207","cocina_lena",.8333333,4.16e-18
"dist","190208","piso_tierra",0,
"dist","190208","agua_red_publica",.875,0
"dist","190208","desague_red_publica",.625,0
"dist","190208","electricidad",1,0
"dist","190208","cocina_lena",.875,0
"dist","190301","piso_tierra",.0197863,1.013487
"dist","190301","agua_red_publica",.9210693,.0451934
"dist","190301","desague_red_publica",.7887714,.0765668
"dist","190301","electricidad",1,0
"dist","190301","cocina_lena",.3655351,.2107771
"dist","190302","piso_tierra",0,
"dist","190302","agua_red_publica",.7153655,.2824118
"dist","190302","desague_red_publica",.3848397,.4429398
"dist","190302","electricidad",.7865241,.192646
"dist","190302","cocina_lena",.6151603,.2770998
"dist","190303","piso_tierra",.0326832,1.154225
"dist","190303","agua_red_publica",1,0
"dist","190303","desague_red_publica",.5709062,.3177916
"dist","190303","electricidad",.951108,.031609
"dist","190303","cocina_lena",.5598992,.1379313
"dist","190304","piso_tierra",0,
"dist","190304","agua_red_publica",.3669726,.3532267
"dist","190304","desague_red_publica",.2010533,.6710407
"dist","190304","electricidad",.2481283,.4830371
"dist","190304","cocina_lena",.8443246,.0718966
"dist","190305","piso_tierra",0,
"dist","190305","agua_red_publica",.25,0
"dist","190305","desague_red_publica",.25,0
"dist","190305","electricidad",.5,0
"dist","190305","cocina_lena",1,0
"dist","190306","piso_tierra",.2583225,.2450713
"dist","190306","agua_red_publica",.4764489,.3062393
"dist","190306","desague_red_publica",0,
"dist","190306","electricidad",.6183271,.2077484
"dist","190306","cocina_lena",.8044636,.1176719
"dist","190307","piso_tierra",.0218843,.6603074
"dist","190307","agua_red_publica",.7918276,.0426887
"dist","190307","desague_red_publica",.60745,.0777498
"dist","190307","electricidad",.8443641,.0682696
"dist","190307","cocina_lena",.5836549,.1839194
"dist","190308","piso_tierra",0,
"dist","190308","agua_red_publica",0,
"dist","190308","desague_red_publica",0,
"dist","190308","electricidad",.6846373,.4033621
"dist","190308","cocina_lena",.8397043,.0084025
"dist","200101","piso_tierra",.2149821,.3111285
"dist","200101","agua_red_publica",.851705,.0840263
"dist","200101","desague_red_publica",.739523,.1128264
"dist","200101","electricidad",1,0
"dist","200101","cocina_lena",.2061993,.3061977
"dist","200104","piso_tierra",.2279742,.2448164
"dist","200104","agua_red_publica",.9344239,.0271174
"dist","200104","desague_red_publica",.8452943,.0802574
"dist","200104","electricidad",1,0
"dist","200104","cocina_lena",.1900851,.3349412
"dist","200105","piso_tierra",.3041039,.289081
"dist","200105","agua_red_publica",.916714,.0491106
"dist","200105","desague_red_publica",.7506734,.1589458
"dist","200105","electricidad",.938632,.0322585
"dist","200105","cocina_lena",.4471948,.2248354
"dist","200107","piso_tierra",.5646595,.1273425
"dist","200107","agua_red_publica",.9387795,.0622302
"dist","200107","desague_red_publica",.5668984,.3971164
"dist","200107","electricidad",.9387795,.0622302
"dist","200107","cocina_lena",.8753203,.1344121
"dist","200109","piso_tierra",.545619,.2296204
"dist","200109","agua_red_publica",.9564568,.0448554
"dist","200109","desague_red_publica",.6594189,.3427239
"dist","200109","electricidad",.9193033,.052322
"dist","200109","cocina_lena",.6740157,.2214235
"dist","200110","piso_tierra",.6027756,.249286
"dist","200110","agua_red_publica",.7323352,.0896447
"dist","200110","desague_red_publica",.194783,.8115752
"dist","200110","electricidad",.8687848,.0716753
"dist","200110","cocina_lena",.5336984,.2948483
"dist","200111","piso_tierra",.6923077,.2417459
"dist","200111","agua_red_publica",1,0
"dist","200111","desague_red_publica",0,
"dist","200111","electricidad",1,0
"dist","200111","cocina_lena",.8461539,.0988961
"dist","200114","piso_tierra",.5734369,.144335
"dist","200114","agua_red_publica",.5986515,.137863
"dist","200114","desague_red_publica",.3706157,.3340652
"dist","200114","electricidad",.9548442,.0345842
"dist","200114","cocina_lena",.6904009,.1038857
"dist","200115","piso_tierra",.1922814,.2266101
"dist","200115","agua_red_publica",.9091275,.0619276
"dist","200115","desague_red_publica",.9277744,.059045
"dist","200115","electricidad",.9819555,.0124601
"dist","200115","cocina_lena",.0789477,.3331106
"dist","200201","piso_tierra",.6497511,.2420011
"dist","200201","agua_red_publica",.7118692,.1467239
"dist","200201","desague_red_publica",.160981,.6795431
"dist","200201","electricidad",.7655295,.2516554
"dist","200201","cocina_lena",.9463397,.0385322
"dist","200202","piso_tierra",.7189192,.061694
"dist","200202","agua_red_publica",.8869748,.0646011
"dist","200202","desague_red_publica",.356808,.3230133
"dist","200202","electricidad",.7996238,.1277824
"dist","200202","cocina_lena",.881064,.043604
"dist","200203","piso_tierra",.75,2.07e-17
"dist","200203","agua_red_publica",.8832231,.0996417
